Commodity Type,Region,Province,ADM2_PCODE,2020,2021,2022,2023,2024,2025,2026
Banana Saba,Region XII,Cotabato,1204700000,227165.39,218608.36,199520.94,197931.08,187574.51,193867.96,34620.02
Banana Saba,Region XII,Sarangani,1208000000,36753.58,37180,36699,31286.57,30275.13,29831.76,8557.04
Banana Saba,Region XII,Sultan Kudarat,1206500000,31142.45,35594.55,37555.16,39568.27,37583.2,36325.82,4942.07
Banana Saba,Region XII,South Cotabato,1206300000,29260.48,30598.67,30642.91,30866.13,31225.65,33147.57,8527.45
Banana Saba,Region XIII,Agusan del Norte,1600200000,38745,39972.05,35347.03,36705.65,35942.14,39413.5,4605.39
Banana Saba,Region XIII,Agusan del Sur,1600300000,40280.06,40071.92,38642.39,34299.04,35381.3,37728.56,8006.44
Banana Saba,Region XIII,Dinagat Islands,1608500000,269.78,286.95,51.79,250.28,341.6,489.06,50.16
Banana Saba,Region XIII,Surigao del Norte,1606700000,4790.21,4483.6,2159.85,1827.42,1805.47,2328.24,919.38
Banana Saba,Region XIII,Surigao del Sur,1606800000,37197.19,37675.81,36518.96,21211.32,19306.28,18900.55,6629.53
Banana Saba,Region XIII,City of Butuan,1630400000,0,0,0,0,0,0,2372.47
Banana Saba,BARMM,Basilan,1900700000,12395.13,12334.53,12475.34,12674.08,11423.22,11516.98,2768.11
Banana Saba,BARMM,Lanao del Sur,1903600000,28731.9,28742.73,28754.5,29136.44,29288.18,29670.6,9889
Banana Saba,BARMM,Maguindanao,1908800000,132650.5,135320,136413.53,143062.66,116545.67,0,0
Banana Saba,BARMM,Maguindanao del Norte,1908700000,0,0,0,0,0,75350.16,10803.73
Banana Saba,BARMM,Maguindanao del Sur,1908800000,0,0,0,0,0,70512.68,19525.75
Banana Saba,Region IX,Sulu,0906600000,8801,8887.6,8910,9040,9090,9687.91,0
Banana Saba,BARMM,Tawi-tawi,1907000000,3738.52,3819.4,3907,3910.21,3934,4128,914
