Commodity Type,Region,Province,ADM2_PCODE,2020,2021,2022,2023,2024,2025,2026
Sweet Potato,Region XI,City of Davao,1130700000,1730.99,1796.01,1817.60,0.00,0.00,935.65,165.96
Sweet Potato,Region XI,Davao Occidental,1108600000,1533.10,1518.10,1580.39,1531.63,1507.51,1525.27,247.93
Sweet Potato,Region XI,Davao Oriental,1102500000,2717.07,2708.38,2513.17,2377.41,2261.38,2302.72,158.74
Sweet Potato,Region XII,Cotabato,1204700000,4804.82,4301.17,3730.21,2951.35,2032.21,1804.12,431.63
Sweet Potato,Region XII,Sarangani,1208000000,523.00,540.00,548.28,442.22,574.00,597.00,29.67
Sweet Potato,Region XII,Sultan Kudarat,1206500000,657.94,723.09,693.15,725.96,633.77,642.26,302.16
Sweet Potato,Region XII,South Cotabato,1206300000,481.63,518.47,446.65,399.99,420.10,406.77,271.84
Sweet Potato,Region XIII,Agusan del Norte,1600200000,8530.00,8638.28,8266.93,8571.42,8206.85,8635.00,1135.42
Sweet Potato,Region XIII,City of Butuan,1630400000,0.00,0.00,0.00,0.00,0.00,0.00,584.91
Sweet Potato,Region XIII,Agusan del Sur,1600300000,24908.61,23077.51,23110.14,20199.13,21682.00,22922.59,3795.58
Sweet Potato,Region XIII,Dinagat Islands,1608500000,462.60,419.59,396.84,335.41,276.85,311.45,43.94
Sweet Potato,Region XIII,Surigao del Norte,1606700000,1331.17,1328.06,1011.85,831.79,572.93,469.30,65.31
Sweet Potato,Region XIII,Surigao del Sur,1606800000,8682.61,9596.15,11272.02,7374.94,8371.20,8811.09,909.94
Sweet Potato,BARMM,Basilan,1900700000,940.15,959.39,986.47,971.84,885.38,745.02,27.03
Sweet Potato,BARMM,Lanao del Sur,1903600000,3680.62,3686.00,3684.95,1684.90,1698.10,1692.98,569.00
Sweet Potato,BARMM,Maguindanao,,1122.80,1130.80,1137.60,1133.44,693.62,1185.05,353.47
Sweet Potato,BARMM,Maguindanao del Norte,1908700000,0.00,0.00,0.00,0.00,0.00,495.60,170.00
Sweet Potato,BARMM,Maguindanao del Sur,1908800000,0.00,0.00,0.00,0.00,0.00,689.45,183.47
Sweet Potato,BARMM,Sulu,0906600000,458.00,464.00,463.00,471.00,476.20,489.26,0.00
Sweet Potato,BARMM,Tawi-tawi,1907000000,296.60,295.96,292.32,277.40,251.80,192.00,29.87
