Commodity Type,Region,Province,ADM2_PCODE,2020,2021,2022,2023,2024,2025,2026
Bell Pepper,NIR,Negros Oriental,1804600000,99.56,97.44,71.66,58.03,0.00,0.00,0.00
Bell Pepper,NIR,Siquijor,1806100000,14.90,13.33,12.54,13.91,0.00,0.00,0.00
Bell Pepper,Region VIII,Biliran,0807800000,12.90,13.11,12.05,10.15,13.60,13.08,1.34
Bell Pepper,Region VIII,Eastern Samar,0802600000,14.14,12.26,16.85,17.97,19.76,19.24,0.31
Bell Pepper,Region VIII,Leyte,0803700000,104.32,113.82,108.24,103.42,95.81,92.45,1.37
Bell Pepper,Region VIII,Northern Samar,0804800000,7.85,7.88,8.00,8.02,10.36,4.00,0.00
Bell Pepper,Region VIII,Samar,0806000000,10.73,12.74,13.46,21.12,19.23,19.29,0.00
Bell Pepper,Region VIII,Southern Leyte,0806400000,25.91,24.34,20.79,23.04,29.42,22.33,0.86
Bell Pepper,Region IX,Sulu,0906600000,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Bell Pepper,Region IX,Zamboanga del Norte,0907200000,55.50,54.83,52.62,49.29,41.13,44.56,6.78
Bell Pepper,Region IX,Zamboanga del Sur,0907300000,32.49,34.83,37.33,221.04,210.32,18.40,8.16
Bell Pepper,Region IX,City of Zamboanga,0907400000,152.03,156.15,150.52,0.00,0.00,109.95,26.64
Bell Pepper,Region IX,Zamboanga Sibugay,0908300000,13.42,12.52,12.47,12.52,12.14,13.15,2.62
Bell Pepper,Region X,Bukidnon,1001300000,1929.08,1902.14,1981.61,1909.92,1828.28,1807.12,204.91
Bell Pepper,Region X,Camiguin,1001800000,30.85,22.56,17.25,24.49,22.75,36.04,2.19
Bell Pepper,Region X,Lanao del Norte,1003500000,199.53,188.80,196.02,192.25,188.75,186.10,28.17
Bell Pepper,Region X,Misamis Occidental,1004200000,59.70,59.00,57.53,61.22,61.06,62.98,16.98
Bell Pepper,Region X,Misamis Oriental,1004300000,194.00,175.71,199.37,229.87,212.92,215.13,35.79
Bell Pepper,Region XI,Davao de Oro,1108200000,223.54,225.19,231.86,253.72,245.28,245.97,9.92
Bell Pepper,Region XI,Davao del Norte,1102300000,47.86,47.31,45.66,43.84,43.07,44.74,4.81
Bell Pepper,Region XI,Davao del Sur,1102400000,230.94,243.36,244.15,401.80,398.45,188.94,28.72
Bell Pepper,Region XI,City of Davao,1130700000,169.86,171.31,180.35,0.00,0.00,161.84,54.50
Bell Pepper,Region XI,Davao Occidental,1108600000,0.37,0.36,0.33,0.35,0.30,0.78,0.20
Bell Pepper,Region XI,Davao Oriental,1102500000,19.54,18.66,16.96,17.34,17.41,17.33,2.77
Bell Pepper,Region XII,Cotabato,1204700000,150.16,139.01,117.69,115.03,70.39,74.40,28.47
Bell Pepper,Region XII,Sarangani,1208000000,19.36,20.94,21.13,20.74,22.55,22.52,2.11
Bell Pepper,Region XII,Sultan Kudarat,1206500000,42.21,46.19,48.21,53.69,55.48,57.57,5.03
Bell Pepper,Region XII,South Cotabato,1206300000,67.87,73.62,117.03,187.15,155.19,207.32,96.59
Bell Pepper,Region XIII,Agusan del Norte,1600200000,24.25,24.67,24.21,26.68,27.06,27.20,2.75
Bell Pepper,Region XIII,City of Butuan,1630400000,0.00,0.00,0.00,0.00,0.00,0.00,1.41
Bell Pepper,Region XIII,Agusan del Sur,1600300000,188.46,173.14,178.76,109.35,104.60,108.47,5.23
Bell Pepper,Region XIII,Dinagat Islands,1608500000,7.47,6.74,6.72,14.78,17.57,10.98,0.54
Bell Pepper,Region XIII,Surigao del Norte,1606700000,3.86,3.83,7.31,1.70,2.01,9.54,0.20
Bell Pepper,Region XIII,Surigao del Sur,1606800000,24.73,24.80,33.51,21.20,6.48,20.11,4.15
Bell Pepper,BARMM,Basilan,1900700000,0.83,0.78,1.09,1.35,6.91,7.10,0.01
Bell Pepper,BARMM,Lanao del Sur,1903600000,9.13,9.15,9.19,11.24,12.65,16.89,2.03
Bell Pepper,BARMM,Maguindanao,,8.65,8.92,9.16,9.20,12.60,53.22,9.32
Bell Pepper,BARMM,Maguindanao del Norte,1908700000,0.00,0.00,0.00,0.00,0.00,44.60,7.13
Bell Pepper,BARMM,Maguindanao del Sur,1908800000,0.00,0.00,0.00,0.00,0.00,8.62,2.20
Bell Pepper,BARMM,Sulu,0906600000,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Bell Pepper,BARMM,Tawi-tawi,1907000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00
